date, value
06/12/1990,0.932
07/12/1990,0.922
10/12/1990,0.916
11/12/1990,0.937
12/12/1990,0.94
13/12/1990,0.955
14/12/1990,0.9435
17/12/1990,0.931
18/12/1990,0.9245
19/12/1990,0.916
20/12/1990,0.9075
21/12/1990,0.891
26/12/1990,0.874
27/12/1990,0.8795
28/12/1990,0.8865
02/01/1991,0.8805
03/01/1991,0.8925
04/01/1991,0.889
07/01/1991,0.904
08/01/1991,0.9045
09/01/1991,0.9015
10/01/1991,0.8995
11/01/1991,0.878
14/01/1991,0.8655
15/01/1991,0.861
16/01/1991,0.8695
17/01/1991,0.88
18/01/1991,0.8775
21/01/1991,0.872
22/01/1991,0.867
23/01/1991,0.864
24/01/1991,0.8675
25/01/1991,0.8595
28/01/1991,0.828
29/01/1991,0.8315
30/01/1991,0.8295
31/01/1991,0.83
01/02/1991,0.823
04/02/1991,0.834
05/02/1991,0.8435
06/02/1991,0.835
07/02/1991,0.8395
08/02/1991,0.8725
11/02/1991,0.8835
12/02/1991,0.872
13/02/1991,0.912
14/02/1991,0.917
15/02/1991,0.9055
19/02/1991,0.904
20/02/1991,0.9205
21/02/1991,0.9175
22/02/1991,0.8975
25/02/1991,0.9079
26/02/1991,0.9113
27/02/1991,0.9007
28/02/1991,0.9223
01/03/1991,0.927
04/03/1991,0.92
05/03/1991,0.9365
06/03/1991,0.9585
07/03/1991,0.956
08/03/1991,0.9325
11/03/1991,0.926
12/03/1991,0.91
13/03/1991,0.9295
14/03/1991,0.9275
15/03/1991,0.9275
18/03/1991,0.944
19/03/1991,0.917
20/03/1991,0.944
21/03/1991,0.95
22/03/1991,0.9305
25/03/1991,0.934
26/03/1991,0.949
27/03/1991,0.954
28/03/1991,0.947
01/04/1991,0.951
02/04/1991,0.936
03/04/1991,0.9405
04/04/1991,0.9265
05/04/1991,0.9295
08/04/1991,0.9325
09/04/1991,0.912
10/04/1991,0.9185
11/04/1991,0.919
12/04/1991,0.9155
15/04/1991,0.919
16/04/1991,0.9215
17/04/1991,0.912
18/04/1991,0.911
19/04/1991,0.887
22/04/1991,0.898
23/04/1991,0.8895
24/04/1991,0.883
25/04/1991,0.8882
26/04/1991,0.8776
29/04/1991,0.8862
30/04/1991,0.8892
01/05/1991,0.9035
02/05/1991,0.887
03/05/1991,0.886
06/05/1991,0.88
07/05/1991,0.884
08/05/1991,0.8845
09/05/1991,0.878
10/05/1991,0.894
13/05/1991,0.8855
14/05/1991,0.892
15/05/1991,0.8945
16/05/1991,0.8875
17/05/1991,0.898
20/05/1991,0.8975
21/05/1991,0.8755
22/05/1991,0.868
23/05/1991,0.865
24/05/1991,0.8705
28/05/1991,0.8655
29/05/1991,0.8645
30/05/1991,0.8715
31/05/1991,0.867
03/06/1991,0.867
04/06/1991,0.8705
05/06/1991,0.878
06/06/1991,0.88
07/06/1991,0.856
10/06/1991,0.8555
11/06/1991,0.855
12/06/1991,0.84
13/06/1991,0.845
14/06/1991,0.843
17/06/1991,0.843
18/06/1991,0.844
19/06/1991,0.832
20/06/1991,0.841
21/06/1991,0.848
24/06/1991,0.853
25/06/1991,0.8699
26/06/1991,0.873
27/06/1991,0.8514
28/06/1991,0.8556
01/07/1991,0.868
02/07/1991,0.8685
03/07/1991,0.865
08/07/1991,0.855
09/07/1991,0.8475
10/07/1991,0.845
11/07/1991,0.8395
12/07/1991,0.852
15/07/1991,0.8325
16/07/1991,0.831
17/07/1991,0.8415
18/07/1991,0.836
19/07/1991,0.8315
22/07/1991,0.8305
23/07/1991,0.824
24/07/1991,0.824
25/07/1991,0.8085
26/07/1991,0.817
29/07/1991,0.821
30/07/1991,0.821
31/07/1991,0.814
01/08/1991,0.83
02/08/1991,0.8255
05/08/1991,0.829
06/08/1991,0.8245
07/08/1991,0.8165
08/08/1991,0.807
09/08/1991,0.8115
12/08/1991,0.7995
13/08/1991,0.792
14/08/1991,0.807
15/08/1991,0.7985
16/08/1991,0.7905
19/08/1991,0.7875
20/08/1991,0.778
21/08/1991,0.785
22/08/1991,0.793
23/08/1991,0.829
26/08/1991,0.8365
27/08/1991,0.85
28/08/1991,0.855
29/08/1991,0.8696
30/08/1991,0.8833
03/09/1991,0.8915
04/09/1991,0.885
05/09/1991,0.902
06/09/1991,0.91
09/09/1991,0.9355
10/09/1991,0.925
11/09/1991,0.9175
12/09/1991,0.931
13/09/1991,0.9145
16/09/1991,0.8955
17/09/1991,0.8755
18/09/1991,0.8815
19/09/1991,0.9025
20/09/1991,0.908
23/09/1991,0.892
24/09/1991,0.917
25/09/1991,0.913
26/09/1991,0.8935
27/09/1991,0.857
30/09/1991,0.829
01/10/1991,0.812
02/10/1991,0.8105
03/10/1991,0.7975
04/10/1991,0.796
07/10/1991,0.803
08/10/1991,0.803
09/10/1991,0.808
10/10/1991,0.81
11/10/1991,0.815
14/10/1991,0.8155
15/10/1991,0.799
16/10/1991,0.825
17/10/1991,0.828
18/10/1991,0.8315
21/10/1991,0.838
22/10/1991,0.836
23/10/1991,0.8245
24/10/1991,0.824
25/10/1991,0.81
28/10/1991,0.817
29/10/1991,0.826
30/10/1991,0.823
31/10/1991,0.8055
01/11/1991,0.788
04/11/1991,0.7855
05/11/1991,0.786
06/11/1991,0.765
07/11/1991,0.771
08/11/1991,0.787
11/11/1991,0.783
12/11/1991,0.79
13/11/1991,0.7925
14/11/1991,0.7935
15/11/1991,0.7865
18/11/1991,0.776
19/11/1991,0.7985
20/11/1991,0.8
21/11/1991,0.7995
22/11/1991,0.7963
25/11/1991,0.7932
26/11/1991,0.8105
27/11/1991,0.8284
02/12/1991,0.854
03/12/1991,0.852
04/12/1991,0.8255
05/12/1991,0.8155
06/12/1991,0.8065
09/12/1991,0.8015
10/12/1991,0.7975
11/12/1991,0.785
12/12/1991,0.7905
13/12/1991,0.793
16/12/1991,0.788
17/12/1991,0.7925
18/12/1991,0.7835
19/12/1991,0.778
20/12/1991,0.78
23/12/1991,0.784
24/12/1991,0.775
26/12/1991,0.781
27/12/1991,0.7855
30/12/1991,0.7705
31/12/1991,0.777
02/01/1992,0.79
03/01/1992,0.793
06/01/1992,0.785
07/01/1992,0.7975
08/01/1992,0.7925
09/01/1992,0.794
10/01/1992,0.7935
13/01/1992,0.7855
14/01/1992,0.779
15/01/1992,0.7795
16/01/1992,0.789
17/01/1992,0.777
20/01/1992,0.786
21/01/1992,0.783
22/01/1992,0.783
23/01/1992,0.761
24/01/1992,0.757
27/01/1992,0.751
28/01/1992,0.7405
29/01/1992,0.7385
30/01/1992,0.746
31/01/1992,0.7215
03/02/1992,0.705
04/02/1992,0.7075
05/02/1992,0.689
06/02/1992,0.6985
07/02/1992,0.6965
10/02/1992,0.695
11/02/1992,0.706
12/02/1992,0.7055
13/02/1992,0.6915
14/02/1992,0.691
18/02/1992,0.667
19/02/1992,0.668
20/02/1992,0.692
21/02/1992,0.668
24/02/1992,0.6505
25/02/1992,0.6672
26/02/1992,0.6814
27/02/1992,0.6859
28/02/1992,0.7066
02/03/1992,0.715
03/03/1992,0.7295
04/03/1992,0.701
05/03/1992,0.684
06/03/1992,0.7105
09/03/1992,0.7055
10/03/1992,0.7085
11/03/1992,0.725
12/03/1992,0.73
13/03/1992,0.739
16/03/1992,0.734
17/03/1992,0.7285
18/03/1992,0.737
19/03/1992,0.746
20/03/1992,0.741
23/03/1992,0.7425
24/03/1992,0.7385
25/03/1992,0.7085
26/03/1992,0.7075
27/03/1992,0.702
30/03/1992,0.6795
31/03/1992,0.685
01/04/1992,0.6945
02/04/1992,0.699
03/04/1992,0.714
06/04/1992,0.718
07/04/1992,0.698
08/04/1992,0.7125
09/04/1992,0.695
10/04/1992,0.689
13/04/1992,0.6565
14/04/1992,0.661
15/04/1992,0.645
16/04/1992,0.6325
20/04/1992,0.6375
21/04/1992,0.6375
22/04/1992,0.6335
23/04/1992,0.654
24/04/1992,0.6465
27/04/1992,0.6436
28/04/1992,0.6425
29/04/1992,0.6376
30/04/1992,0.6269
01/05/1992,0.6185
04/05/1992,0.614
05/05/1992,0.6025
06/05/1992,0.5925
07/05/1992,0.607
08/05/1992,0.608
11/05/1992,0.619
12/05/1992,0.6295
13/05/1992,0.6375
14/05/1992,0.6295
15/05/1992,0.65
18/05/1992,0.644
19/05/1992,0.656
20/05/1992,0.643
21/05/1992,0.6435
22/05/1992,0.635
26/05/1992,0.643
27/05/1992,0.641
28/05/1992,0.6255
29/05/1992,0.633
01/06/1992,0.633
02/06/1992,0.6115
03/06/1992,0.6195
04/06/1992,0.618
05/06/1992,0.6155
08/06/1992,0.616
09/06/1992,0.616
10/06/1992,0.6045
11/06/1992,0.6
12/06/1992,0.6085
15/06/1992,0.6195
16/06/1992,0.626
17/06/1992,0.6145
18/06/1992,0.604
19/06/1992,0.575
22/06/1992,0.5695
23/06/1992,0.563
24/06/1992,0.567
25/06/1992,0.5539
26/06/1992,0.578
29/06/1992,0.5774
30/06/1992,0.576
01/07/1992,0.594
02/07/1992,0.6
06/07/1992,0.593
07/07/1992,0.607
08/07/1992,0.6115
09/07/1992,0.6095
10/07/1992,0.6315
13/07/1992,0.6105
14/07/1992,0.616
15/07/1992,0.615
16/07/1992,0.625
17/07/1992,0.616
20/07/1992,0.6005
21/07/1992,0.618
22/07/1992,0.6135
23/07/1992,0.6095
24/07/1992,0.601
27/07/1992,0.561
28/07/1992,0.566
29/07/1992,0.5555
30/07/1992,0.5795
31/07/1992,0.5625
03/08/1992,0.5625
04/08/1992,0.5665
05/08/1992,0.566
06/08/1992,0.562
07/08/1992,0.5595
10/08/1992,0.5325
11/08/1992,0.528
12/08/1992,0.5075
13/08/1992,0.5085
14/08/1992,0.505
17/08/1992,0.4825
18/08/1992,0.5015
19/08/1992,0.508
20/08/1992,0.5025
21/08/1992,0.512
24/08/1992,0.5235
25/08/1992,0.509
26/08/1992,0.5186
27/08/1992,0.5294
28/08/1992,0.5458
31/08/1992,0.5394
01/09/1992,0.547
02/09/1992,0.553
03/09/1992,0.552
04/09/1992,0.545
08/09/1992,0.5345
09/09/1992,0.509
10/09/1992,0.514
11/09/1992,0.5095
14/09/1992,0.5135
15/09/1992,0.5215
16/09/1992,0.5305
17/09/1992,0.5335
18/09/1992,0.553
21/09/1992,0.569
22/09/1992,0.5685
23/09/1992,0.568
24/09/1992,0.5605
25/09/1992,0.566
28/09/1992,0.5525
29/09/1992,0.541
30/09/1992,0.557
01/10/1992,0.567
02/10/1992,0.5685
05/10/1992,0.58
06/10/1992,0.59
07/10/1992,0.598
08/10/1992,0.604
09/10/1992,0.6225
12/10/1992,0.618
13/10/1992,0.6345
14/10/1992,0.6315
15/10/1992,0.6285
16/10/1992,0.628
19/10/1992,0.6215
20/10/1992,0.6485
21/10/1992,0.652
22/10/1992,0.6595
23/10/1992,0.654
26/10/1992,0.6585
27/10/1992,0.6655
28/10/1992,0.668
29/10/1992,0.6715
30/10/1992,0.6845
02/11/1992,0.678
03/11/1992,0.678
04/11/1992,0.6715
05/11/1992,0.6495
06/11/1992,0.643
09/11/1992,0.6195
10/11/1992,0.632
11/11/1992,0.6525
12/11/1992,0.6725
13/11/1992,0.692
16/11/1992,0.725
17/11/1992,0.6955
18/11/1992,0.695
19/11/1992,0.6915
20/11/1992,0.704
23/11/1992,0.7001
24/11/1992,0.6887
25/11/1992,0.6981
30/11/1992,0.7278
01/12/1992,0.757
02/12/1992,0.7555
03/12/1992,0.765
04/12/1992,0.761
07/12/1992,0.766
08/12/1992,0.78
09/12/1992,0.7785
10/12/1992,0.7865
11/12/1992,0.793
14/12/1992,0.7905
15/12/1992,0.787
16/12/1992,0.787
17/12/1992,0.7875
18/12/1992,0.797
21/12/1992,0.819
22/12/1992,0.8155
23/12/1992,0.7855
24/12/1992,0.781
28/12/1992,0.8025
29/12/1992,0.776
30/12/1992,0.758
31/12/1992,0.7755
04/01/1993,0.748
05/01/1993,0.718
06/01/1993,0.703
07/01/1993,0.732
08/01/1993,0.703
11/01/1993,0.6925
12/01/1993,0.7155
13/01/1993,0.7335
14/01/1993,0.724
15/01/1993,0.6975
18/01/1993,0.6865
19/01/1993,0.656
20/01/1993,0.645
21/01/1993,0.6425
22/01/1993,0.628
25/01/1993,0.5605
26/01/1993,0.579
27/01/1993,0.5775
28/01/1993,0.583
29/01/1993,0.583
01/02/1993,0.6095
02/02/1993,0.6335
03/02/1993,0.631
04/02/1993,0.6195
05/02/1993,0.626
08/02/1993,0.5725
09/02/1993,0.593
10/02/1993,0.6155
11/02/1993,0.65
12/02/1993,0.643
16/02/1993,0.6425
17/02/1993,0.6235
18/02/1993,0.633
19/02/1993,0.6575
22/02/1993,0.671
23/02/1993,0.6429
24/02/1993,0.6629
25/02/1993,0.6545
26/02/1993,0.6408
01/03/1993,0.6295
02/03/1993,0.644
03/03/1993,0.6525
04/03/1993,0.6555
05/03/1993,0.6425
08/03/1993,0.633
09/03/1993,0.6375
10/03/1993,0.6235
11/03/1993,0.6215
12/03/1993,0.617
15/03/1993,0.6325
16/03/1993,0.6055
17/03/1993,0.607
18/03/1993,0.6055
19/03/1993,0.6125
22/03/1993,0.613
23/03/1993,0.615
24/03/1993,0.624
25/03/1993,0.617
26/03/1993,0.5855
29/03/1993,0.567
30/03/1993,0.567
31/03/1993,0.586
01/04/1993,0.578
02/04/1993,0.568
05/04/1993,0.553
06/04/1993,0.5575
07/04/1993,0.5445
08/04/1993,0.535
12/04/1993,0.5355
13/04/1993,0.545
14/04/1993,0.545
15/04/1993,0.5475
16/04/1993,0.537
19/04/1993,0.528
20/04/1993,0.5335
21/04/1993,0.5215
22/04/1993,0.53
23/04/1993,0.54
26/04/1993,0.5775
27/04/1993,0.6111
28/04/1993,0.605
29/04/1993,0.6179
30/04/1993,0.6406
03/05/1993,0.6415
04/05/1993,0.589
05/05/1993,0.5795
06/05/1993,0.591
07/05/1993,0.598
10/05/1993,0.601
11/05/1993,0.603
12/05/1993,0.588
13/05/1993,0.5815
14/05/1993,0.5915
17/05/1993,0.5985
18/05/1993,0.633
19/05/1993,0.6375
20/05/1993,0.6355
21/05/1993,0.654
24/05/1993,0.6145
25/05/1993,0.635
26/05/1993,0.6495
27/05/1993,0.6285
28/05/1993,0.6355
01/06/1993,0.6125
02/06/1993,0.616
03/06/1993,0.609
04/06/1993,0.5885
07/06/1993,0.5825
08/06/1993,0.5845
09/06/1993,0.5835
10/06/1993,0.5905
11/06/1993,0.5715
14/06/1993,0.5875
15/06/1993,0.613
16/06/1993,0.592
17/06/1993,0.617
18/06/1993,0.6145
21/06/1993,0.603
22/06/1993,0.6165
23/06/1993,0.623
24/06/1993,0.615
25/06/1993,0.6069
28/06/1993,0.6158
29/06/1993,0.6006
30/06/1993,0.6106
01/07/1993,0.6225
02/07/1993,0.647
06/07/1993,0.7165
07/07/1993,0.6975
08/07/1993,0.7035
09/07/1993,0.702
12/07/1993,0.6955
13/07/1993,0.736
14/07/1993,0.7125
15/07/1993,0.724
16/07/1993,0.7125
19/07/1993,0.7275
20/07/1993,0.723
21/07/1993,0.717
22/07/1993,0.729
23/07/1993,0.7245
26/07/1993,0.7145
27/07/1993,0.7275
28/07/1993,0.7345
29/07/1993,0.741
30/07/1993,0.7655
02/08/1993,0.774
03/08/1993,0.7925
04/08/1993,0.781
05/08/1993,0.788
06/08/1993,0.7595
09/08/1993,0.7675
10/08/1993,0.7495
11/08/1993,0.701
12/08/1993,0.696
13/08/1993,0.691
16/08/1993,0.714
17/08/1993,0.71
18/08/1993,0.7225
19/08/1993,0.722
20/08/1993,0.7245
23/08/1993,0.7575
24/08/1993,0.7525
25/08/1993,0.765
26/08/1993,0.7605
27/08/1993,0.7759
30/08/1993,0.7834
31/08/1993,0.7739
01/09/1993,0.7895
02/09/1993,0.78
03/09/1993,0.7625
07/09/1993,0.7825
08/09/1993,0.788
09/09/1993,0.822
10/09/1993,0.8315
13/09/1993,0.8155
14/09/1993,0.8265
15/09/1993,0.821
16/09/1993,0.815
17/09/1993,0.8285
20/09/1993,0.8145
21/09/1993,0.771
22/09/1993,0.7855
23/09/1993,0.8165
24/09/1993,0.811
27/09/1993,0.775
28/09/1993,0.774
29/09/1993,0.7565
30/09/1993,0.745
01/10/1993,0.735
04/10/1993,0.7335
05/10/1993,0.719
06/10/1993,0.7205
07/10/1993,0.7205
08/10/1993,0.741
11/10/1993,0.7505
12/10/1993,0.7245
13/10/1993,0.7305
14/10/1993,0.747
15/10/1993,0.751
18/10/1993,0.7815
19/10/1993,0.763
20/10/1993,0.756
21/10/1993,0.775
22/10/1993,0.7715
25/10/1993,0.7425
26/10/1993,0.747
27/10/1993,0.7635
28/10/1993,0.78
29/10/1993,0.793
01/11/1993,0.7755
02/11/1993,0.7885
03/11/1993,0.783
04/11/1993,0.7515
05/11/1993,0.7705
08/11/1993,0.7545
09/11/1993,0.7575
10/11/1993,0.7605
11/11/1993,0.75
12/11/1993,0.729
15/11/1993,0.7385
16/11/1993,0.7565
17/11/1993,0.7485
18/11/1993,0.7805
19/11/1993,0.753
22/11/1993,0.743
23/11/1993,0.7658
24/11/1993,0.7702
29/11/1993,0.7828
30/11/1993,0.7707
01/12/1993,0.7865
02/12/1993,0.763
03/12/1993,0.776
06/12/1993,0.7595
07/12/1993,0.7675
08/12/1993,0.7715
09/12/1993,0.7735
10/12/1993,0.7925
13/12/1993,0.788
14/12/1993,0.801
15/12/1993,0.798
16/12/1993,0.7895
17/12/1993,0.7885
20/12/1993,0.7625
21/12/1993,0.7625
22/12/1993,0.763
23/12/1993,0.7645
27/12/1993,0.772
28/12/1993,0.767
29/12/1993,0.749
30/12/1993,0.7155
03/01/1994,0.725
04/01/1994,0.7185
05/01/1994,0.7155
06/01/1994,0.721
07/01/1994,0.725
10/01/1994,0.7305
11/01/1994,0.717
12/01/1994,0.7295
13/01/1994,0.7345
14/01/1994,0.7395
17/01/1994,0.737
18/01/1994,0.7465
19/01/1994,0.725
20/01/1994,0.7465
21/01/1994,0.7425
24/01/1994,0.7465
25/01/1994,0.745
26/01/1994,0.748
27/01/1994,0.744
28/01/1994,0.746
31/01/1994,0.7235
01/02/1994,0.724
02/02/1994,0.7295
03/02/1994,0.761
04/02/1994,0.767
07/02/1994,0.769
08/02/1994,0.7595
09/02/1994,0.7615
10/02/1994,0.7615
11/02/1994,0.753
14/02/1994,0.7515
15/02/1994,0.765
16/02/1994,0.754
17/02/1994,0.766
18/02/1994,0.77
22/02/1994,0.763
23/02/1994,0.767
24/02/1994,0.7651
25/02/1994,0.7705
28/02/1994,0.7604
01/03/1994,0.7665
02/03/1994,0.7615
03/03/1994,0.771
04/03/1994,0.779
07/03/1994,0.789
08/03/1994,0.7865
09/03/1994,0.7925
10/03/1994,0.8005
11/03/1994,0.788
14/03/1994,0.814
15/03/1994,0.814
16/03/1994,0.823
17/03/1994,0.821
18/03/1994,0.825
21/03/1994,0.8175
22/03/1994,0.829
23/03/1994,0.8325
24/03/1994,0.836
25/03/1994,0.829
28/03/1994,0.8165
29/03/1994,0.812
30/03/1994,0.8115
31/03/1994,0.822
04/04/1994,0.804
05/04/1994,0.803
06/04/1994,0.8305
07/04/1994,0.8395
08/04/1994,0.833
11/04/1994,0.842
12/04/1994,0.8405
13/04/1994,0.8305
14/04/1994,0.8355
15/04/1994,0.8045
18/04/1994,0.813
19/04/1994,0.8085
20/04/1994,0.8255
21/04/1994,0.831
22/04/1994,0.8425
25/04/1994,0.8435
26/04/1994,0.8439
28/04/1994,0.8835
29/04/1994,0.8943
02/05/1994,0.8985
03/05/1994,0.9405
04/05/1994,0.949
05/05/1994,0.9985
06/05/1994,1.042
09/05/1994,1.089
10/05/1994,1.096
11/05/1994,1.0715
12/05/1994,1.0945
13/05/1994,1.157
16/05/1994,1.2805
17/05/1994,1.2085
18/05/1994,1.2495
19/05/1994,1.3255
20/05/1994,1.309
23/05/1994,1.3905
24/05/1994,1.331
25/05/1994,1.2775
26/05/1994,1.178
27/05/1994,1.213
31/05/1994,1.26
01/06/1994,1.23
02/06/1994,1.2625
03/06/1994,1.2455
06/06/1994,1.1925
07/06/1994,1.2295
08/06/1994,1.2795
09/06/1994,1.2485
10/06/1994,1.252
13/06/1994,1.383
14/06/1994,1.3845
15/06/1994,1.381
16/06/1994,1.3365
17/06/1994,1.347
20/06/1994,1.2985
21/06/1994,1.313
22/06/1994,1.274
23/06/1994,1.2595
24/06/1994,1.2595
27/06/1994,1.6012
28/06/1994,1.7136
29/06/1994,1.8941
30/06/1994,1.9123
01/07/1994,1.9515
05/07/1994,1.8635
06/07/1994,1.945
07/07/1994,1.9335
08/07/1994,1.8835
11/07/1994,2.3535
12/07/1994,2.468
13/07/1994,2.4485
14/07/1994,2.356
15/07/1994,2.3885
18/07/1994,2.4105
19/07/1994,2.335
20/07/1994,2.2055
21/07/1994,2.292
22/07/1994,2.194
25/07/1994,2.092
26/07/1994,2.081
27/07/1994,2.1095
28/07/1994,2.024
29/07/1994,2.0275
01/08/1994,2.116
02/08/1994,2.134
03/08/1994,2.103
04/08/1994,2.078
05/08/1994,2.0275
08/08/1994,1.786
09/08/1994,1.823
10/08/1994,1.7745
11/08/1994,1.8485
12/08/1994,1.811
15/08/1994,1.94
16/08/1994,1.9195
17/08/1994,1.7945
18/08/1994,1.8275
19/08/1994,1.781
22/08/1994,1.8275
23/08/1994,1.918
24/08/1994,1.89
25/08/1994,1.9175
26/08/1994,2.0691
29/08/1994,2.1116
30/08/1994,2.1108
31/08/1994,2.0987
01/09/1994,2.121
02/09/1994,2.099
06/09/1994,2.177
07/09/1994,2.1645
08/09/1994,2.1555
09/09/1994,2.17
12/09/1994,2.24
13/09/1994,2.222
14/09/1994,2.127
15/09/1994,2.124
16/09/1994,2.218
19/09/1994,2.2655
20/09/1994,2.28
21/09/1994,2.3135
22/09/1994,2.2755
23/09/1994,2.2965
26/09/1994,2.266
27/09/1994,2.1995
28/09/1994,2.145
29/09/1994,2.161
30/09/1994,2.0885
03/10/1994,2.096
04/10/1994,2.1415
05/10/1994,2.1505
06/10/1994,2.0575
07/10/1994,1.929
10/10/1994,1.7975
11/10/1994,1.844
12/10/1994,1.909
13/10/1994,1.946
14/10/1994,1.8835
17/10/1994,2.0385
18/10/1994,1.949
19/10/1994,2.016
20/10/1994,2.0265
21/10/1994,1.9555
24/10/1994,1.9675
25/10/1994,1.9545
26/10/1994,1.908
27/10/1994,1.894
28/10/1994,1.895
31/10/1994,1.874
01/11/1994,1.8635
02/11/1994,1.783
03/11/1994,1.807
04/11/1994,1.83
07/11/1994,1.838
08/11/1994,1.89
09/11/1994,1.869
10/11/1994,1.8385
11/11/1994,1.8395
14/11/1994,1.7715
15/11/1994,1.7125
16/11/1994,1.761
17/11/1994,1.713
18/11/1994,1.674
21/11/1994,1.5865
22/11/1994,1.6035
23/11/1994,1.5943
28/11/1994,1.6219
29/11/1994,1.6072
30/11/1994,1.6007
01/12/1994,1.617
02/12/1994,1.61
05/12/1994,1.6335
06/12/1994,1.655
07/12/1994,1.649
08/12/1994,1.6445
09/12/1994,1.6275
12/12/1994,1.658
13/12/1994,1.536
14/12/1994,1.471
15/12/1994,1.504
16/12/1994,1.5855
19/12/1994,1.5885
20/12/1994,1.6165
21/12/1994,1.7375
22/12/1994,1.7175
23/12/1994,1.7245
27/12/1994,1.724
28/12/1994,1.742
29/12/1994,1.7385
30/12/1994,1.6885
03/01/1995,1.6775
04/01/1995,1.68
05/01/1995,1.7255
06/01/1995,1.7495
09/01/1995,1.691
10/01/1995,1.69
11/01/1995,1.647
12/01/1995,1.677
13/01/1995,1.698
16/01/1995,1.6845
17/01/1995,1.703
18/01/1995,1.7425
19/01/1995,1.7235
20/01/1995,1.6985
23/01/1995,1.6955
24/01/1995,1.666
25/01/1995,1.654
26/01/1995,1.67
27/01/1995,1.6165
30/01/1995,1.5745
31/01/1995,1.555
01/02/1995,1.5575
02/02/1995,1.582
03/02/1995,1.5435
06/02/1995,1.539
07/02/1995,1.54
08/02/1995,1.5685
09/02/1995,1.589
10/02/1995,1.6275
13/02/1995,1.622
14/02/1995,1.645
15/02/1995,1.6525
16/02/1995,1.6285
17/02/1995,1.6935
21/02/1995,1.701
22/02/1995,1.6915
23/02/1995,1.6964
24/02/1995,1.7455
27/02/1995,1.8403
28/02/1995,1.812
01/03/1995,1.8665
02/03/1995,1.8265
03/03/1995,1.798
06/03/1995,1.7975
07/03/1995,1.7965
08/03/1995,1.8135
09/03/1995,1.8325
10/03/1995,1.8775
13/03/1995,1.8215
14/03/1995,1.824
15/03/1995,1.788
16/03/1995,1.712
17/03/1995,1.6915
20/03/1995,1.685
21/03/1995,1.7145
22/03/1995,1.6955
23/03/1995,1.6565
24/03/1995,1.676
27/03/1995,1.677
28/03/1995,1.675
29/03/1995,1.6725
30/03/1995,1.6405
31/03/1995,1.663
03/04/1995,1.6545
04/04/1995,1.651
05/04/1995,1.6745
06/04/1995,1.668
07/04/1995,1.671
10/04/1995,1.67
11/04/1995,1.6545
12/04/1995,1.6565
13/04/1995,1.6265
17/04/1995,1.643
18/04/1995,1.6575
19/04/1995,1.6915
20/04/1995,1.692
21/04/1995,1.7285
24/04/1995,1.7505
25/04/1995,1.7563
26/04/1995,1.7517
27/04/1995,1.7399
28/04/1995,1.7337
01/05/1995,1.7315
02/05/1995,1.7185
03/05/1995,1.763
04/05/1995,1.756
05/05/1995,1.7485
08/05/1995,1.74
09/05/1995,1.748
10/05/1995,1.748
11/05/1995,1.699
12/05/1995,1.681
15/05/1995,1.7005
16/05/1995,1.6745
17/05/1995,1.7035
18/05/1995,1.664
19/05/1995,1.671
22/05/1995,1.6235
23/05/1995,1.5545
24/05/1995,1.5105
25/05/1995,1.5485
26/05/1995,1.521
30/05/1995,1.5405
31/05/1995,1.5385
01/06/1995,1.5865
02/06/1995,1.596
05/06/1995,1.584
06/06/1995,1.5665
07/06/1995,1.5015
08/06/1995,1.517
09/06/1995,1.523
12/06/1995,1.536
13/06/1995,1.4645
14/06/1995,1.471
15/06/1995,1.5425
16/06/1995,1.499
19/06/1995,1.4715
20/06/1995,1.4955
21/06/1995,1.498
22/06/1995,1.5115
23/06/1995,1.4415
26/06/1995,1.388
27/06/1995,1.381
28/06/1995,1.3926
29/06/1995,1.368
30/06/1995,1.3034
05/07/1995,1.2615
06/07/1995,1.2105
07/07/1995,1.2985
10/07/1995,1.3735
11/07/1995,1.3645
12/07/1995,1.386
13/07/1995,1.392
14/07/1995,1.447
17/07/1995,1.393
18/07/1995,1.387
19/07/1995,1.3955
20/07/1995,1.422
21/07/1995,1.483
24/07/1995,1.467
25/07/1995,1.4735
26/07/1995,1.523
27/07/1995,1.476
28/07/1995,1.433
31/07/1995,1.457
01/08/1995,1.42
02/08/1995,1.444
03/08/1995,1.4475
04/08/1995,1.4415
07/08/1995,1.4375
08/08/1995,1.4525
09/08/1995,1.4475
10/08/1995,1.47
11/08/1995,1.4695
14/08/1995,1.4625
15/08/1995,1.4715
16/08/1995,1.4735
17/08/1995,1.4545
18/08/1995,1.4465
21/08/1995,1.4745
22/08/1995,1.495
23/08/1995,1.512
24/08/1995,1.5035
25/08/1995,1.536
28/08/1995,1.5428
29/08/1995,1.5368
30/08/1995,1.4772
31/08/1995,1.4728
01/09/1995,1.5115
05/09/1995,1.491
06/09/1995,1.456
07/09/1995,1.3975
08/09/1995,1.3685
11/09/1995,1.338
12/09/1995,1.2715
13/09/1995,1.27
14/09/1995,1.2885
15/09/1995,1.2975
18/09/1995,1.242
19/09/1995,1.1905
20/09/1995,1.2285
21/09/1995,1.277
22/09/1995,1.256
25/09/1995,1.161
26/09/1995,1.198
27/09/1995,1.152
28/09/1995,1.1525
29/09/1995,1.1725
02/10/1995,1.218
03/10/1995,1.218
04/10/1995,1.2315
05/10/1995,1.235
06/10/1995,1.181
09/10/1995,1.1405
10/10/1995,1.178
